"NM_POINT_SOURCE","ID_POINT","NO_VALUE_ORIGINAL","NO_VALUE_STANDARD","TM_PERIOD_START","TM_PERIOD_END","TM_PROCESSED","NM_DERIVATION_TYPE","NM_MNEMONIC"
"WeatherQuest","SK47004600_ActualRainFall",3.46875,3.46875,03-FEB-21 23.00.00.000000000,03-FEB-21 23.14.59.999000000,03-FEB-21 23.10.27.924000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.46875,0.46875,03-FEB-21 23.15.00.000000000,03-FEB-21 23.29.59.999000000,03-FEB-21 23.24.36.445000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.09375,0.09375,03-FEB-21 23.30.00.000000000,03-FEB-21 23.44.59.999000000,03-FEB-21 23.39.21.481000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,03-FEB-21 23.45.00.000000000,03-FEB-21 23.59.59.999000000,03-FEB-21 23.53.45.864000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 00.00.00.000000000,04-FEB-21 00.14.59.999000000,04-FEB-21 00.10.29.218000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.40625,0.40625,04-FEB-21 00.15.00.000000000,04-FEB-21 00.29.59.999000000,04-FEB-21 00.24.13.952000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 00.30.00.000000000,04-FEB-21 00.44.59.999000000,04-FEB-21 00.39.28.520000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 00.45.00.000000000,04-FEB-21 00.59.59.999000000,04-FEB-21 00.53.48.141000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 01.00.00.000000000,04-FEB-21 01.14.59.999000000,04-FEB-21 01.09.18.548000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 01.15.00.000000000,04-FEB-21 01.29.59.999000000,04-FEB-21 01.33.33.387000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 01.30.00.000000000,04-FEB-21 01.44.59.999000000,04-FEB-21 01.40.29.223000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 01.45.00.000000000,04-FEB-21 01.59.59.999000000,04-FEB-21 01.57.13.823000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 02.00.00.000000000,04-FEB-21 02.14.59.999000000,04-FEB-21 02.09.28.322000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 02.15.00.000000000,04-FEB-21 02.29.59.999000000,04-FEB-21 02.24.13.416000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 02.30.00.000000000,04-FEB-21 02.44.59.999000000,04-FEB-21 02.39.36.560000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 02.45.00.000000000,04-FEB-21 02.59.59.999000000,04-FEB-21 02.53.46.909000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 03.00.00.000000000,04-FEB-21 03.14.59.999000000,04-FEB-21 03.09.47.404000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 03.15.00.000000000,04-FEB-21 03.29.59.999000000,04-FEB-21 03.25.13.583000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 03.30.00.000000000,04-FEB-21 03.44.59.999000000,04-FEB-21 03.56.01.963000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 03.45.00.000000000,04-FEB-21 03.59.59.999000000,04-FEB-21 03.59.07.946000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 04.00.00.000000000,04-FEB-21 04.14.59.999000000,04-FEB-21 04.10.32.060000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 04.15.00.000000000,04-FEB-21 04.29.59.999000000,04-FEB-21 04.24.16.948000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 04.30.00.000000000,04-FEB-21 04.44.59.999000000,04-FEB-21 04.40.02.234000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 04.45.00.000000000,04-FEB-21 04.59.59.999000000,04-FEB-21 04.54.02.972000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 05.00.00.000000000,04-FEB-21 05.14.59.999000000,04-FEB-21 05.09.23.532000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 05.15.00.000000000,04-FEB-21 05.29.59.999000000,04-FEB-21 05.24.16.631000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 05.30.00.000000000,04-FEB-21 05.44.59.999000000,04-FEB-21 05.38.57.434000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 05.45.00.000000000,04-FEB-21 05.59.59.999000000,04-FEB-21 05.54.05.387000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 06.00.00.000000000,04-FEB-21 06.14.59.999000000,04-FEB-21 06.11.52.647000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 06.15.00.000000000,04-FEB-21 06.29.59.999000000,04-FEB-21 06.24.00.245000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 06.30.00.000000000,04-FEB-21 06.44.59.999000000,04-FEB-21 06.39.10.895000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 06.45.00.000000000,04-FEB-21 06.59.59.999000000,04-FEB-21 06.54.08.582000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 07.00.00.000000000,04-FEB-21 07.14.59.999000000,04-FEB-21 07.09.02.470000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 07.15.00.000000000,04-FEB-21 07.29.59.999000000,04-FEB-21 07.24.52.212000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 07.30.00.000000000,04-FEB-21 07.44.59.999000000,04-FEB-21 07.39.17.831000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 07.45.00.000000000,04-FEB-21 07.59.59.999000000,04-FEB-21 07.54.19.525000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 08.00.00.000000000,04-FEB-21 08.14.59.999000000,04-FEB-21 08.09.13.445000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 08.15.00.000000000,04-FEB-21 08.29.59.999000000,04-FEB-21 08.24.00.119000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 08.30.00.000000000,04-FEB-21 08.44.59.999000000,04-FEB-21 08.39.04.359000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 08.45.00.000000000,04-FEB-21 08.59.59.999000000,04-FEB-21 08.54.01.973000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 09.00.00.000000000,04-FEB-21 09.14.59.999000000,04-FEB-21 09.09.00.904000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 09.15.00.000000000,04-FEB-21 09.29.59.999000000,04-FEB-21 09.24.09.149000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 09.30.00.000000000,04-FEB-21 09.44.59.999000000,04-FEB-21 09.39.05.216000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 09.45.00.000000000,04-FEB-21 09.59.59.999000000,04-FEB-21 09.54.06.121000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 10.00.00.000000000,04-FEB-21 10.14.59.999000000,04-FEB-21 10.09.03.056000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 10.15.00.000000000,04-FEB-21 10.29.59.999000000,04-FEB-21 10.24.04.286000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 10.30.00.000000000,04-FEB-21 10.44.59.999000000,04-FEB-21 10.39.00.871000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 10.45.00.000000000,04-FEB-21 10.59.59.999000000,04-FEB-21 10.54.17.768000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 11.00.00.000000000,04-FEB-21 11.14.59.999000000,04-FEB-21 11.09.05.224000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 11.15.00.000000000,04-FEB-21 11.29.59.999000000,04-FEB-21 11.24.03.381000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 11.30.00.000000000,04-FEB-21 11.44.59.999000000,04-FEB-21 11.39.03.185000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 11.45.00.000000000,04-FEB-21 11.59.59.999000000,04-FEB-21 11.53.55.337000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 12.00.00.000000000,04-FEB-21 12.14.59.999000000,04-FEB-21 12.09.56.382000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 12.15.00.000000000,04-FEB-21 12.29.59.999000000,04-FEB-21 12.24.02.556000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 12.30.00.000000000,04-FEB-21 12.44.59.999000000,04-FEB-21 12.39.03.000000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 12.45.00.000000000,04-FEB-21 12.59.59.999000000,04-FEB-21 12.54.03.306000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 13.00.00.000000000,04-FEB-21 13.14.59.999000000,04-FEB-21 13.09.00.851000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 13.15.00.000000000,04-FEB-21 13.29.59.999000000,04-FEB-21 13.24.09.671000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 13.30.00.000000000,04-FEB-21 13.44.59.999000000,04-FEB-21 13.39.28.754000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 13.45.00.000000000,04-FEB-21 13.59.59.999000000,04-FEB-21 13.54.26.690000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 14.00.00.000000000,04-FEB-21 14.14.59.999000000,04-FEB-21 14.09.21.851000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 14.15.00.000000000,04-FEB-21 14.29.59.999000000,04-FEB-21 14.24.20.960000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 14.30.00.000000000,04-FEB-21 14.44.59.999000000,04-FEB-21 14.38.16.708000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 14.45.00.000000000,04-FEB-21 14.59.59.999000000,04-FEB-21 14.54.02.985000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 15.00.00.000000000,04-FEB-21 15.14.59.999000000,04-FEB-21 15.09.03.458000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.1875,0.1875,04-FEB-21 15.15.00.000000000,04-FEB-21 15.29.59.999000000,04-FEB-21 15.23.57.875000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.1875,0.1875,04-FEB-21 15.30.00.000000000,04-FEB-21 15.44.59.999000000,04-FEB-21 15.38.15.295000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.875,0.875,04-FEB-21 15.45.00.000000000,04-FEB-21 15.59.59.999000000,04-FEB-21 15.54.07.639000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.125,1.125,04-FEB-21 16.00.00.000000000,04-FEB-21 16.14.59.999000000,04-FEB-21 16.09.03.189000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.09375,1.09375,04-FEB-21 16.15.00.000000000,04-FEB-21 16.29.59.999000000,04-FEB-21 16.24.01.967000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.09375,1.09375,04-FEB-21 16.30.00.000000000,04-FEB-21 16.44.59.999000000,04-FEB-21 16.39.05.805000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.78125,1.78125,04-FEB-21 16.45.00.000000000,04-FEB-21 16.59.59.999000000,04-FEB-21 16.54.02.139000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.5,0.5,04-FEB-21 17.00.00.000000000,04-FEB-21 17.14.59.999000000,04-FEB-21 17.09.00.535000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.3125,1.3125,04-FEB-21 17.15.00.000000000,04-FEB-21 17.29.59.999000000,04-FEB-21 17.23.59.351000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.40625,0.40625,04-FEB-21 17.30.00.000000000,04-FEB-21 17.44.59.999000000,04-FEB-21 17.39.04.323000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.4375,1.4375,04-FEB-21 17.45.00.000000000,04-FEB-21 17.59.59.999000000,04-FEB-21 17.54.03.449000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.03125,0.03125,04-FEB-21 18.00.00.000000000,04-FEB-21 18.14.59.999000000,04-FEB-21 18.10.42.598000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.375,0.375,04-FEB-21 18.15.00.000000000,04-FEB-21 18.29.59.999000000,04-FEB-21 18.23.57.539000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.53125,0.53125,04-FEB-21 18.30.00.000000000,04-FEB-21 18.44.59.999000000,04-FEB-21 18.39.07.392000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.5,0.5,04-FEB-21 18.45.00.000000000,04-FEB-21 18.59.59.999000000,04-FEB-21 18.54.05.324000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,04-FEB-21 19.00.00.000000000,04-FEB-21 19.14.59.999000000,04-FEB-21 19.10.49.446000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 19.15.00.000000000,04-FEB-21 19.29.59.999000000,04-FEB-21 19.24.05.181000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 19.30.00.000000000,04-FEB-21 19.44.59.999000000,04-FEB-21 19.39.21.336000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 19.45.00.000000000,04-FEB-21 19.59.59.999000000,04-FEB-21 19.54.14.992000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 20.00.00.000000000,04-FEB-21 20.14.59.999000000,04-FEB-21 20.09.14.182000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.25,0.25,04-FEB-21 20.15.00.000000000,04-FEB-21 20.29.59.999000000,04-FEB-21 20.24.06.533000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.90625,1.90625,04-FEB-21 20.30.00.000000000,04-FEB-21 20.44.59.999000000,04-FEB-21 20.39.06.373000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.59375,1.59375,04-FEB-21 20.45.00.000000000,04-FEB-21 20.59.59.999000000,04-FEB-21 20.53.58.078000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",3.21875,3.21875,04-FEB-21 21.00.00.000000000,04-FEB-21 21.14.59.999000000,04-FEB-21 21.09.52.343000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.21875,1.21875,04-FEB-21 21.15.00.000000000,04-FEB-21 21.29.59.999000000,04-FEB-21 21.24.06.503000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.8125,1.8125,04-FEB-21 21.30.00.000000000,04-FEB-21 21.44.59.999000000,04-FEB-21 21.39.02.537000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.21875,0.21875,04-FEB-21 21.45.00.000000000,04-FEB-21 21.59.59.999000000,04-FEB-21 21.53.58.594000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.1875,0.1875,04-FEB-21 22.00.00.000000000,04-FEB-21 22.14.59.999000000,04-FEB-21 22.09.16.808000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,04-FEB-21 22.15.00.000000000,04-FEB-21 22.29.59.999000000,04-FEB-21 22.23.58.808000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.625,0.625,04-FEB-21 22.30.00.000000000,04-FEB-21 22.44.59.999000000,04-FEB-21 22.38.58.542000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.6875,0.6875,04-FEB-21 22.45.00.000000000,04-FEB-21 22.59.59.999000000,04-FEB-21 22.54.17.963000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.09375,0.09375,04-FEB-21 23.00.00.000000000,04-FEB-21 23.14.59.999000000,04-FEB-21 23.10.11.155000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 23.15.00.000000000,04-FEB-21 23.29.59.999000000,04-FEB-21 23.23.30.410000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 23.30.00.000000000,04-FEB-21 23.44.59.999000000,04-FEB-21 23.38.51.553000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,04-FEB-21 23.45.00.000000000,04-FEB-21 23.59.59.999000000,04-FEB-21 23.54.04.314000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.09375,0.09375,05-FEB-21 00.00.00.000000000,05-FEB-21 00.14.59.999000000,05-FEB-21 00.09.44.097000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.09375,0.09375,05-FEB-21 00.15.00.000000000,05-FEB-21 00.29.59.999000000,05-FEB-21 00.23.51.233000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.21875,0.21875,05-FEB-21 00.30.00.000000000,05-FEB-21 00.44.59.999000000,05-FEB-21 00.38.44.871000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",1.28125,1.28125,05-FEB-21 00.45.00.000000000,05-FEB-21 00.59.59.999000000,05-FEB-21 00.54.12.226000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,05-FEB-21 01.00.00.000000000,05-FEB-21 01.14.59.999000000,05-FEB-21 01.09.26.165000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 01.15.00.000000000,05-FEB-21 01.29.59.999000000,05-FEB-21 01.23.34.381000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 01.30.00.000000000,05-FEB-21 01.44.59.999000000,05-FEB-21 01.39.15.204000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 01.45.00.000000000,05-FEB-21 01.59.59.999000000,05-FEB-21 01.54.36.313000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.4375,0.4375,05-FEB-21 02.00.00.000000000,05-FEB-21 02.14.59.999000000,05-FEB-21 02.09.20.826000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.28125,0.28125,05-FEB-21 02.15.00.000000000,05-FEB-21 02.29.59.999000000,05-FEB-21 02.23.56.207000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.0625,0.0625,05-FEB-21 02.30.00.000000000,05-FEB-21 02.44.59.999000000,05-FEB-21 02.38.47.329000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 02.45.00.000000000,05-FEB-21 02.59.59.999000000,05-FEB-21 02.54.06.818000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 03.00.00.000000000,05-FEB-21 03.14.59.999000000,05-FEB-21 03.10.22.651000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 03.15.00.000000000,05-FEB-21 03.29.59.999000000,05-FEB-21 03.24.05.743000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.375,0.375,05-FEB-21 03.30.00.000000000,05-FEB-21 03.44.59.999000000,05-FEB-21 03.39.05.107000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 03.45.00.000000000,05-FEB-21 03.59.59.999000000,05-FEB-21 03.54.15.392000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0.3125,0.3125,05-FEB-21 04.00.00.000000000,05-FEB-21 04.14.59.999000000,05-FEB-21 04.10.03.019000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 04.15.00.000000000,05-FEB-21 04.29.59.999000000,05-FEB-21 04.24.07.107000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 04.30.00.000000000,05-FEB-21 04.44.59.999000000,05-FEB-21 04.39.01.275000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 04.45.00.000000000,05-FEB-21 04.59.59.999000000,05-FEB-21 04.53.55.112000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 05.00.00.000000000,05-FEB-21 05.14.59.999000000,05-FEB-21 05.09.43.115000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 05.15.00.000000000,05-FEB-21 05.29.59.999000000,05-FEB-21 05.24.06.157000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 05.30.00.000000000,05-FEB-21 05.44.59.999000000,05-FEB-21 05.39.59.191000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 05.45.00.000000000,05-FEB-21 05.59.59.999000000,05-FEB-21 05.54.02.475000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 06.00.00.000000000,05-FEB-21 06.14.59.999000000,05-FEB-21 06.08.56.238000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 06.15.00.000000000,05-FEB-21 06.29.59.999000000,05-FEB-21 06.23.53.092000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 06.30.00.000000000,05-FEB-21 06.44.59.999000000,05-FEB-21 06.39.05.092000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 06.45.00.000000000,05-FEB-21 06.59.59.999000000,05-FEB-21 06.54.09.351000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 07.00.00.000000000,05-FEB-21 07.14.59.999000000,05-FEB-21 07.09.12.816000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 07.15.00.000000000,05-FEB-21 07.29.59.999000000,05-FEB-21 07.24.00.857000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 07.30.00.000000000,05-FEB-21 07.44.59.999000000,05-FEB-21 07.39.29.753000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 07.45.00.000000000,05-FEB-21 07.59.59.999000000,05-FEB-21 07.54.26.519000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 08.00.00.000000000,05-FEB-21 08.14.59.999000000,05-FEB-21 08.09.26.846000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 08.15.00.000000000,05-FEB-21 08.29.59.999000000,05-FEB-21 08.23.58.980000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 08.30.00.000000000,05-FEB-21 08.44.59.999000000,05-FEB-21 08.39.08.337000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 08.45.00.000000000,05-FEB-21 08.59.59.999000000,05-FEB-21 08.54.08.683000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 09.00.00.000000000,05-FEB-21 09.14.59.999000000,05-FEB-21 09.08.59.034000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 09.15.00.000000000,05-FEB-21 09.29.59.999000000,05-FEB-21 09.24.07.722000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 09.30.00.000000000,05-FEB-21 09.44.59.999000000,05-FEB-21 09.39.04.833000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 09.45.00.000000000,05-FEB-21 09.59.59.999000000,05-FEB-21 09.54.04.814000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 10.00.00.000000000,05-FEB-21 10.14.59.999000000,05-FEB-21 10.08.54.541000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 10.15.00.000000000,05-FEB-21 10.29.59.999000000,05-FEB-21 10.26.03.847000000,"Average","mm/hr"
"WeatherQuest","SK47004600_ActualRainFall",0,0,05-FEB-21 10.30.00.000000000,05-FEB-21 10.44.59.999000000,05-FEB-21 10.39.01.803000000,"Average","mm/hr"
